seqnames	start	end	width	strand	microglia_H3K27ac	neurons_H3K27ac	oligodendrocytes_H3K27ac	astrocytes_H3K27ac	microglia_atac	neurons_atac	oligodendrocytes_atac	astrocytes_atac	microglia_H3K4me3	neurons_H3K4me3	oligodendrocytes_H3K4me3	astrocytes_H3K4me3
chr12	40708322	40708322	1	*	0.560000002384186	0.159999996423721	1.28999996185303	0.560000002384186	0.330000013113022		0.730000019073486	0.189999997615814	1.37000000476837	0.529999971389771	0.920000016689301	0.400000005960465
chr12	40708845	40708845	1	*	0.25	0.209999993443489	0.550000011920929	0.159999996423721	0.980000019073486	0.230000004172325	0.550000011920929	0.379999995231628	0.25	0.400000005960465	0.0900000035762787	0.5
chr12	40708892	40708892	1	*	0.46000000834465	0.119999997317791	0.550000011920929	0.0799999982118607	2.77999997138977		0.360000014305115	0.569999992847443	0.5	0.529999971389771	0.0900000035762787	0.5
chr12	40708922	40708922	1	*	0.349999994039536	0.119999997317791	0.550000011920929	0.0799999982118607	2.61999988555908	0.119999997317791		0.379999995231628	0.25	0.270000010728836	0.370000004768372	0.5
chr12	40709185	40709185	1	*	0.509999990463257	0.370000004768372	0.550000011920929	0.319999992847443	0.819999992847443	0.119999997317791	0.180000007152557	0.569999992847443	0.119999997317791		0.280000001192093	0.400000005960465
chr12	40709318	40709318	1	*	0.25	0.119999997317791	0.649999976158142	0.400000005960465	1.30999994277954	0.5799999833107	2	0.949999988079071	1		0.370000004768372	0.400000005960465
chr12	40709328	40709328	1	*	0.25	0.209999993443489	0.649999976158142	0.159999996423721	1.30999994277954	0.5799999833107	3.08999991416931	0.949999988079071	1		0.370000004768372	0.5
chr12	40709413	40709413	1	*	0.0500000007450581	0.28999999165535	0.370000004768372	0.159999996423721	1.47000002861023	0.469999998807907	0.910000026226044	0.379999995231628	0.620000004768372		0.280000001192093	0.200000002980232
chr12	40709499	40709499	1	*	0.100000001490116	0.25	0.46000000834465		0.159999996423721		0.180000007152557	0.569999992847443		0.129999995231628	0.46000000834465	
chr12	40709624	40709624	1	*	0.200000002980232	0.0799999982118607	0.0900000035762787	0.0799999982118607		0.230000004172325	0.180000007152557	0.949999988079071	0.370000004768372	0.129999995231628	0.46000000834465	
chr12	40709957	40709957	1	*	0.150000005960464	0.28999999165535	0.140000000596046	0.159999996423721	0.490000009536743			0.189999997615814		0.129999995231628		0.100000001490116
chr12	40711046	40711046	1	*	0.349999994039536				0.159999996423721				0.5	0.129999995231628	0.0900000035762787	0.600000023841858
chr12	40711070	40711070	1	*	0.349999994039536	0.119999997317791	0.140000000596046		0.159999996423721				0.5		0.0900000035762787	0.600000023841858
chr12	40711091	40711091	1	*	0.300000011920929	0.119999997317791	0.230000004172325		0.159999996423721		0.360000014305115		0.5			0.600000023841858
chr12	40711094	40711094	1	*	0.300000011920929	0.119999997317791	0.230000004172325				0.360000014305115		0.5			0.400000005960465
chr12	40711447	40711447	1	*	0.100000001490116	0.209999993443489	0.230000004172325	0.0799999982118607		0.119999997317791	0.360000014305115			0.129999995231628		0.300000011920929
chr12	40711634	40711634	1	*	0.25	0.25	0.46000000834465	0.0799999982118607				0.189999997615814	0.870000004768372	0.270000010728836	0.0900000035762787	0.200000002980232
chr12	40711889	40711889	1	*	0.610000014305115	0.209999993443489	0.46000000834465	0.400000005960465	0.159999996423721	0.119999997317791	0.180000007152557	0.189999997615814	0.25		0.0900000035762787	0.200000002980232
chr12	40711998	40711998	1	*	0.400000005960465	0.119999997317791	0.280000001192093	0.159999996423721		1.16999995708466	0.730000019073486	0.569999992847443	0.370000004768372	0.129999995231628	0.280000001192093	0.100000001490116
chr12	40712193	40712193	1	*	0.25		0.509999990463257	0.159999996423721		0.230000004172325			0.370000004768372	0.400000005960465	0.180000007152557	0.100000001490116
chr12	40712359	40712359	1	*	0.560000002384186	0.370000004768372	0.509999990463257	0.239999994635582	0.330000013113022	0.469999998807907	0.550000011920929	0.189999997615814		0.529999971389771	0.0900000035762787	0.200000002980232
chr12	40712575	40712575	1	*	0.150000005960464	0.529999971389771	0.230000004172325				0.730000019073486	0.189999997615814	0.620000004768372			0.300000011920929
chr12	40712620	40712620	1	*	0.349999994039536	0.529999971389771	0.319999992847443		0.159999996423721	0.230000004172325	0.550000011920929	0.759999990463257	0.870000004768372	0.270000010728836		0.400000005960465
chr12	40713003	40713003	1	*	0.25	0.119999997317791	0.180000007152557	0.159999996423721	0.159999996423721	0.230000004172325	0.550000011920929	1.33000004291534	0.119999997317791	0.529999971389771	0.180000007152557	0.200000002980232
chr12	40713200	40713200	1	*	0.150000005960464	0.159999996423721	0.280000001192093	0.639999985694885	0.159999996423721	0.119999997317791	0.360000014305115	0.379999995231628			0.180000007152557	0.300000011920929
chr12	40713219	40713219	1	*	0.200000002980232	0.209999993443489	0.319999992847443	0.639999985694885		0.230000004172325	0.550000011920929	0.569999992847443	0.370000004768372		0.180000007152557	0.400000005960465
chr12	40713560	40713560	1	*	0.300000011920929	0.159999996423721	0.180000007152557		0.159999996423721	0.119999997317791	0.180000007152557		0.119999997317791	0.129999995231628		0.600000023841858
chr12	40713759	40713759	1	*	0.0500000007450581	0.0799999982118607	0.46000000834465				0.360000014305115		0.25	0.129999995231628	0.280000001192093	0.709999978542328
chr12	40713834	40713834	1	*	0.25		0.230000004172325	0.239999994635582	0.159999996423721			0.189999997615814	0.370000004768372		0.180000007152557	0.100000001490116
chr12	40713873	40713873	1	*	0.25	0.0799999982118607	0.280000001192093	0.239999994635582	0.159999996423721				0.620000004768372		0.0900000035762787	0.200000002980232
chr12	40713899	40713899	1	*	0.349999994039536	0.119999997317791	0.230000004172325	0.239999994635582	0.159999996423721				0.870000004768372		0.46000000834465	0.300000011920929
chr12	40713901	40713901	1	*	0.400000005960465	0.119999997317791	0.230000004172325	0.239999994635582	0.159999996423721			0.949999988079071	0.870000004768372		0.46000000834465	0.300000011920929
chr12	40714009	40714009	1	*	0.25	0.159999996423721	0.280000001192093	0.0799999982118607	0.490000009536743		0.360000014305115		0.370000004768372		0.280000001192093	0.300000011920929
chr12	40714332	40714332	1	*	0.150000005960464	0.209999993443489	0.230000004172325		0.490000009536743	0.469999998807907	0.550000011920929		0.370000004768372	0.129999995231628	0.550000011920929	
chr12	40714395	40714395	1	*	0.25	0.119999997317791	0.280000001192093		0.159999996423721	0.469999998807907	0.360000014305115	0.379999995231628	0.370000004768372	0.270000010728836	0.280000001192093	
chr12	40714501	40714501	1	*	0.400000005960465		0.140000000596046		0.330000013113022	0.469999998807907			0.5	0.270000010728836	0.180000007152557	0.300000011920929
chr12	40714618	40714618	1	*	0.709999978542328			0.0799999982118607	0.159999996423721	0.469999998807907		0.759999990463257	0.119999997317791		0.370000004768372	0.200000002980232
chr12	40714785	40714785	1	*	0.100000001490116	0.0799999982118607	0.509999990463257	0.0799999982118607			0.550000011920929	0.759999990463257	0.370000004768372	0.129999995231628	0.180000007152557	0.5
chr12	40715013	40715013	1	*	0.0500000007450581	0.0799999982118607	0.419999986886978	0.0799999982118607	0.159999996423721		0.180000007152557	0.569999992847443	0.119999997317791	0.129999995231628		0.100000001490116
chr12	40715083	40715083	1	*	0.46000000834465		0.280000001192093	0.319999992847443		0.119999997317791	0.360000014305115		0.119999997317791	0.400000005960465	0.180000007152557	0.5
chr12	40715248	40715248	1	*	0.300000011920929	0.119999997317791	0.419999986886978	0.239999994635582	0.330000013113022	0.349999994039536	0.360000014305115	0.379999995231628	0.25			0.5
chr12	40715302	40715302	1	*	0.200000002980232	0.0799999982118607	0.419999986886978	0.319999992847443		0.230000004172325	0.360000014305115				0.0900000035762787	0.300000011920929
chr12	40715377	40715377	1	*	0.150000005960464	0.209999993443489	0.370000004768372	0.0799999982118607		0.349999994039536					0.280000001192093	0.200000002980232
chr12	40715590	40715590	1	*	0.25	0.209999993443489	0.180000007152557	0.479999989271164	0.159999996423721	0.119999997317791	0.550000011920929	0.189999997615814		0.800000011920929	0.0900000035762787	0.400000005960465
chr12	40716015	40716015	1	*	0.200000002980232	0.0799999982118607	0.319999992847443	0.159999996423721	0.330000013113022	0.119999997317791	0.180000007152557		0.75	0.129999995231628		0.200000002980232
chr12	40716260	40716260	1	*	0.300000011920929	0.25	0.319999992847443	0.479999989271164	0.159999996423721	0.5799999833107		0.569999992847443	0.119999997317791	0.129999995231628		0.300000011920929
chr12	40716434	40716434	1	*	0.349999994039536			0.159999996423721		0.230000004172325	0.360000014305115	0.189999997615814	0.370000004768372		0.0900000035762787	0.300000011920929
chr12	40716474	40716474	1	*	0.150000005960464		0.0900000035762787	0.159999996423721		0.230000004172325			0.119999997317791		0.0900000035762787	0.300000011920929
chr12	40716694	40716694	1	*	0.100000001490116	0.409999996423721	0.230000004172325	0.239999994635582		0.230000004172325	0.360000014305115	0.569999992847443	0.75	0.129999995231628	0.0900000035762787	
chr12	40717143	40717143	1	*	0.100000001490116		0.140000000596046	0.159999996423721		0.119999997317791		0.189999997615814	0.25			
chr12	40718000	40718000	1	*	0.100000001490116	0.330000013113022	0.180000007152557			0.119999997317791		0.189999997615814			0.0900000035762787	0.300000011920929
chr12	40718453	40718453	1	*	0.200000002980232	0.25	0.140000000596046				0.180000007152557					0.600000023841858
chr12	40718775	40718775	1	*	0.300000011920929	0.620000004768372	0.509999990463257			1.51999998092651	0.180000007152557	0.949999988079071	0.620000004768372			0.5
chr12	40718883	40718883	1	*	0.25	0.409999996423721	0.230000004172325		0.490000009536743				0.25	0.129999995231628	0.0900000035762787	0.100000001490116
chr12	40719339	40719339	1	*	0.400000005960465	0.209999993443489	0.550000011920929	0.319999992847443	2.28999996185303	9.09000015258789	13.9899997711182	7.40999984741211		0.670000016689301	1.28999996185303	0.400000005960465
chr12	40719500	40719500	1	*	0.349999994039536	0.660000026226044	0.740000009536743	0.0799999982118607	0.490000009536743	0.230000004172325	0.180000007152557	0.189999997615814	0.119999997317791	0.670000016689301	0.280000001192093	0.200000002980232
chr12	40719806	40719806	1	*	0.46000000834465	0.0799999982118607	0.419999986886978	0.0799999982118607	0.980000019073486	0.230000004172325	0.550000011920929	0.759999990463257	0.119999997317791	0.270000010728836		0.400000005960465
chr12	40720004	40720004	1	*	0.0500000007450581	0.28999999165535	0.8299999833107	0.479999989271164								0.100000001490116
chr12	40721042	40721042	1	*	0.100000001490116	0.159999996423721	0.230000004172325	0.239999994635582	0.159999996423721	0.469999998807907	1.0900000333786	0.189999997615814	0.5	0.129999995231628	0.0900000035762787	0.300000011920929
chr12	40721159	40721159	1	*	0.150000005960464	0.159999996423721	0.319999992847443	0.319999992847443	0.330000013113022		0.360000014305115		0.5		0.180000007152557	0.200000002980232
chr12	40722452	40722452	1	*	0.0500000007450581		0.140000000596046	0.239999994635582		0.119999997317791	0.730000019073486		0.25	0.930000007152557	0.0900000035762787	0.100000001490116
chr12	40722457	40722457	1	*	0.0500000007450581		0.230000004172325	0.239999994635582		0.119999997317791	0.730000019073486		0.25	0.800000011920929	0.0900000035762787	0.100000001490116
chr12	40722549	40722549	1	*	0.100000001490116	0.159999996423721	0.319999992847443		0.490000009536743	0.930000007152557	0.360000014305115	0.379999995231628	0.370000004768372	0.270000010728836	0.370000004768372	0.300000011920929
chr12	40722724	40722724	1	*	0.349999994039536	0.159999996423721	0.280000001192093	0.0799999982118607		0.230000004172325	0.360000014305115	0.379999995231628	0.119999997317791	0.670000016689301	0.280000001192093	0.100000001490116
chr12	40723171	40723171	1	*	0.0500000007450581		0.0900000035762787	0.0799999982118607	0.980000019073486	0.469999998807907	1.26999998092651					0.5
chr12	40723475	40723475	1	*	0.200000002980232			0.0799999982118607	0.330000013113022	0.230000004172325		0.759999990463257	0.370000004768372	0.129999995231628		0.100000001490116
chr12	40723900	40723900	1	*	0.200000002980232	0.370000004768372	0.0900000035762787	0.0799999982118607	0.159999996423721	0.230000004172325		1.13999998569489	0.370000004768372		0.370000004768372	0.400000005960465
chr12	40724030	40724030	1	*	0.150000005960464		0.0900000035762787		0.159999996423721		0.550000011920929		0.5			0.600000023841858
chr12	40724494	40724494	1	*	0.200000002980232	0.330000013113022	0.0900000035762787		0.330000013113022	0.699999988079071	1.45000004768372	0.759999990463257	0.119999997317791		0.180000007152557	0.200000002980232
chr12	40724581	40724581	1	*	0.400000005960465	0.0799999982118607	0.140000000596046	0.0799999982118607	0.330000013113022	0.230000004172325	0.910000026226044		0.25		0.0900000035762787	
chr12	40724960	40724960	1	*	0.0500000007450581		0.0900000035762787	0.159999996423721		0.5799999833107	0.730000019073486	0.379999995231628	0.5		0.370000004768372	
chr12	40725204	40725204	1	*	0.25	0.490000009536743	0.319999992847443	0.319999992847443		0.119999997317791	0.360000014305115			0.129999995231628	0.550000011920929	0.400000005960465
chr12	40725258	40725258	1	*	0.300000011920929		0.280000001192093	0.319999992847443		0.230000004172325	0.910000026226044	0.569999992847443			0.370000004768372	0.200000002980232
chr12	40725571	40725571	1	*	0.0500000007450581	0.119999997317791	0.180000007152557	0.239999994635582		0.5799999833107	1.0900000333786	1.13999998569489	1		0.180000007152557	0.300000011920929
chr12	40725593	40725593	1	*	0.200000002980232	0.119999997317791	0.180000007152557	0.159999996423721	0.159999996423721	0.469999998807907	0.360000014305115	1.33000004291534	1		0.180000007152557	0.300000011920929
chr12	40725778	40725778	1	*	0.100000001490116		0.180000007152557	0.400000005960465	0.490000009536743	0.119999997317791	0.550000011920929	0.569999992847443		0.129999995231628	0.0900000035762787	0.200000002980232
chr12	40725880	40725880	1	*	0.349999994039536	0.25	0.319999992847443	0.400000005960465		1.04999995231628	0.550000011920929	1.51999998092651		0.400000005960465	0.920000016689301	
chr12	40725928	40725928	1	*	0.300000011920929	0.330000013113022	0.319999992847443	0.400000005960465	0.649999976158142	0.230000004172325	0.910000026226044	1.13999998569489		0.400000005960465	0.920000016689301	0.100000001490116
chr12	40726567	40726567	1	*	0.0500000007450581	0.25	0.140000000596046	0.0799999982118607	0.159999996423721				0.870000004768372		0.0900000035762787	0.200000002980232
chr12	40726647	40726647	1	*	0.0500000007450581	0.209999993443489	0.419999986886978		0.159999996423721	0.349999994039536			0.119999997317791	0.270000010728836	0.180000007152557	0.100000001490116
chr12	40726748	40726748	1	*	0.0500000007450581		0.280000001192093				0.550000011920929	0.189999997615814		0.129999995231628		0.300000011920929
chr12	40727145	40727145	1	*	0.0500000007450581	0.119999997317791	0.46000000834465	0.239999994635582		1.51999998092651		0.189999997615814	0.119999997317791		0.180000007152557	0.200000002980232
chr12	40727598	40727598	1	*	0.200000002980232	0.529999971389771	0.509999990463257	0.159999996423721	0.159999996423721	0.5799999833107	1.45000004768372	0.949999988079071	0.370000004768372		0.0900000035762787	0.200000002980232
chr12	40727779	40727779	1	*	0.100000001490116	0.449999988079071	0.230000004172325	0.0799999982118607		0.469999998807907	1.45000004768372		0.370000004768372		0.280000001192093	0.5
chr12	40727924	40727924	1	*	0.100000001490116	0.119999997317791	0.509999990463257		0.159999996423721	0.119999997317791						0.100000001490116
chr12	40728191	40728191	1	*	0.200000002980232		0.0900000035762787	0.319999992847443	0.330000013113022	0.119999997317791	0.360000014305115	0.189999997615814	0.119999997317791	0.129999995231628	0.0900000035762787	0.300000011920929
chr12	40728298	40728298	1	*	0.349999994039536	0.0799999982118607	0.0900000035762787		0.159999996423721	0.819999992847443		0.189999997615814	0.25		0.0900000035762787	0.200000002980232
chr12	40728428	40728428	1	*	0.400000005960465		0.319999992847443		0.159999996423721	0.5799999833107	1.82000005245209	0.189999997615814	0.870000004768372	0.270000010728836	0.180000007152557	0.100000001490116
chr12	40728626	40728626	1	*	0.100000001490116	0.159999996423721	0.419999986886978	0.159999996423721	0.649999976158142	0.349999994039536	0.180000007152557	0.569999992847443	0.25	0.270000010728836	0.180000007152557	0.709999978542328
chr12	40729007	40729007	1	*	0.300000011920929	0.28999999165535	0.280000001192093	0.159999996423721		1.16999995708466	0.730000019073486	2.08999991416931		0.270000010728836		0.5
chr12	40729655	40729655	1	*	0.150000005960464	0.409999996423721	0.280000001192093		1.63999998569489	0.119999997317791	0.180000007152557	1.13999998569489		0.400000005960465	0.0900000035762787	0.100000001490116
chr12	40730463	40730463	1	*	0.0500000007450581	0.409999996423721	0.879999995231628	0.0799999982118607	0.490000009536743	0.699999988079071	0.180000007152557	0.189999997615814	0.370000004768372	0.270000010728836	0.280000001192093	0.300000011920929
chr12	40731013	40731013	1	*	0.25	0.119999997317791	0.319999992847443	0.159999996423721		0.349999994039536	0.910000026226044	0.189999997615814		0.129999995231628		
chr12	40731183	40731183	1	*	0.100000001490116	0.0799999982118607	0.790000021457672	0.319999992847443	0.159999996423721		0.360000014305115	0.189999997615814			0.280000001192093	0.200000002980232
chr12	40731214	40731214	1	*	0.150000005960464	0.159999996423721	0.649999976158142	0.479999989271164	0.490000009536743			0.189999997615814		0.400000005960465	0.280000001192093	0.200000002980232
chr12	40731506	40731506	1	*	0.200000002980232	0.159999996423721	0.879999995231628	0.0799999982118607		0.5799999833107	0.550000011920929		1.37000000476837	0.270000010728836	0.370000004768372	0.300000011920929
chr12	40731606	40731606	1	*	0.300000011920929	0.28999999165535	0.8299999833107	0.400000005960465		0.469999998807907	1.0900000333786		1.12000000476837	0.400000005960465	0.0900000035762787	0.400000005960465
chr12	40731853	40731853	1	*	0.349999994039536	0.119999997317791	1.11000001430511	0.560000002384186	0.819999992847443	1.16999995708466	1.82000005245209	0.569999992847443	0.25		0.280000001192093	0.100000001490116
chr12	40731961	40731961	1	*	0.150000005960464	0.330000013113022	1.25	0.239999994635582	0.159999996423721	0.5799999833107	0.550000011920929	0.189999997615814	0.25		0.0900000035762787	0.600000023841858
chr12	40732032	40732032	1	*	0.100000001490116	0.409999996423721	1.57000005245209	0.239999994635582	0.490000009536743	0.699999988079071	2.1800000667572	0.949999988079071	0.5		0.180000007152557	0.5
chr12	40732394	40732394	1	*	0.200000002980232	0.330000013113022	0.600000023841858	0.0799999982118607	0.159999996423721	0.699999988079071	0.180000007152557				0.0900000035762787	0.300000011920929
chr12	40732480	40732480	1	*	0.300000011920929	0.25	0.740000009536743	0.239999994635582		0.230000004172325	0.180000007152557		0.119999997317791	0.400000005960465	0.0900000035762787	0.200000002980232
chr12	40732730	40732730	1	*	0.400000005960465	0.330000013113022	0.970000028610229	0.159999996423721	0.649999976158142	0.230000004172325	0.910000026226044	0.189999997615814	0.119999997317791	0.129999995231628	0.280000001192093	0.200000002980232
chr12	40732900	40732900	1	*	0.860000014305115	0.370000004768372	0.370000004768372	0.400000005960465	0.330000013113022	1.16999995708466	0.910000026226044	0.189999997615814	0.620000004768372	0.129999995231628	0.0900000035762787	0.100000001490116
chr12	40733082	40733082	1	*	0.349999994039536	0.25	0.689999997615814	0.159999996423721	0.330000013113022	0.230000004172325	0.550000011920929	0.569999992847443	0.119999997317791		0.0900000035762787	0.200000002980232
chr12	40733564	40733564	1	*	0.100000001490116		0.140000000596046				0.360000014305115	0.189999997615814		0.129999995231628	0.0900000035762787	0.100000001490116
chr12	40734583	40734583	1	*	0.150000005960464		0.319999992847443	0.159999996423721	0.159999996423721	0.119999997317791	0.360000014305115	0.189999997615814	0.119999997317791	0.270000010728836	0.280000001192093	0.200000002980232
chr12	40734916	40734916	1	*	0.200000002980232	0.28999999165535	0.689999997615814	0.479999989271164		1.51999998092651	0.360000014305115	0.189999997615814	0.25	0.129999995231628	0.0900000035762787	0.400000005960465
chr12	40735169	40735169	1	*	0.25		0.509999990463257	0.0799999982118607	0.330000013113022			0.569999992847443	0.370000004768372		0.370000004768372	0.200000002980232
chr12	40735664	40735664	1	*	0.560000002384186	0.119999997317791	0.280000001192093	0.0799999982118607	0.330000013113022	0.5799999833107	0.550000011920929	0.189999997615814				0.300000011920929
chr12	40735764	40735764	1	*	0.509999990463257	0.159999996423721	0.46000000834465		0.330000013113022		0.180000007152557	0.189999997615814		0.270000010728836		0.200000002980232
chr12	40735804	40735804	1	*	0.200000002980232	0.0799999982118607	0.46000000834465	0.319999992847443	0.330000013113022	0.349999994039536	0.360000014305115	0.189999997615814	0.119999997317791	0.270000010728836	0.0900000035762787	0.300000011920929
chr12	40735939	40735939	1	*	0.46000000834465	0.330000013113022	0.370000004768372	0.72000002861023	0.490000009536743	0.119999997317791	1.26999998092651	0.379999995231628		0.270000010728836	0.180000007152557	0.709999978542328
chr12	40736010	40736010	1	*	0.46000000834465	0.28999999165535	0.319999992847443	0.239999994635582	1.79999995231628	0.5799999833107	1.26999998092651	0.949999988079071			0.0900000035762787	0.200000002980232
chr12	40736043	40736043	1	*	0.300000011920929	0.25	0.319999992847443	0.319999992847443	1.47000002861023	0.349999994039536	0.730000019073486	0.949999988079071				0.100000001490116
chr12	40736249	40736249	1	*	0.25		0.140000000596046	0.319999992847443		0.349999994039536	0.550000011920929	0.759999990463257	0.370000004768372			
chr12	40736405	40736405	1	*	0.46000000834465	0.0799999982118607	0.140000000596046	0.239999994635582		0.119999997317791	0.180000007152557	0.189999997615814	0.25	0.529999971389771	0.180000007152557	0.300000011920929
chr12	40736782	40736782	1	*	0.25		0.600000023841858	0.0799999982118607	0.330000013113022	0.230000004172325	0.180000007152557	0.569999992847443	0.119999997317791			0.200000002980232
chr12	40737002	40737002	1	*	0.25	0.0799999982118607	0.180000007152557	0.0799999982118607	0.490000009536743	0.349999994039536	0.730000019073486	0.379999995231628			0.280000001192093	0.709999978542328
chr12	40737115	40737115	1	*	0.0500000007450581	0.0799999982118607	0.140000000596046	0.159999996423721	0.159999996423721	0.349999994039536	1.0900000333786	0.569999992847443	0.5		0.180000007152557	0.5
chr12	40737183	40737183	1	*	0.0500000007450581	0.119999997317791	0.140000000596046	0.0799999982118607		0.5799999833107	0.550000011920929	0.189999997615814	1		0.180000007152557	0.5
chr12	40737240	40737240	1	*	0.0500000007450581	0.119999997317791	0.180000007152557	0.0799999982118607		1.27999997138977	0.550000011920929	0.569999992847443	0.620000004768372		0.0900000035762787	0.5
chr12	40737471	40737471	1	*	0.0500000007450581			0.0799999982118607		0.469999998807907						0.400000005960465
chr12	40737803	40737803	1	*	0.200000002980232	0.209999993443489	0.140000000596046	0.239999994635582		0.230000004172325		0.189999997615814	0.370000004768372	0.270000010728836	0.0900000035762787	
chr12	40737832	40737832	1	*	0.300000011920929	0.159999996423721	0.140000000596046	0.239999994635582		0.119999997317791	0.180000007152557		0.25	0.270000010728836		
chr12	40737908	40737908	1	*	0.100000001490116	0.159999996423721	0.180000007152557		0.490000009536743	0.5799999833107			0.870000004768372	0.129999995231628		0.100000001490116
chr12	40738008	40738008	1	*	0.150000005960464	0.330000013113022	0.230000004172325	0.560000002384186		0.230000004172325	0.180000007152557		0.75	0.129999995231628		0.200000002980232
chr12	40738303	40738303	1	*	0.300000011920929	0.25	0.370000004768372	0.239999994635582	0.330000013113022	0.349999994039536	0.360000014305115	0.189999997615814	0.25		0.46000000834465	0.200000002980232
chr12	40739493	40739493	1	*	0.25			0.0799999982118607	0.330000013113022	0.230000004172325		0.189999997615814	0.370000004768372		0.0900000035762787	0.5
chr12	40739727	40739727	1	*	0.150000005960464	0.159999996423721	0.280000001192093	0.0799999982118607	0.330000013113022	0.349999994039536	0.180000007152557	0.379999995231628	0.370000004768372			0.300000011920929
chr12	40739852	40739852	1	*	0.300000011920929		0.649999976158142			0.469999998807907	0.550000011920929	0.189999997615814	1.24000000953674		0.0900000035762787	
chr12	40740223	40740223	1	*	0.150000005960464		0.319999992847443	0.0799999982118607		0.230000004172325		0.379999995231628	2.11999988555908	0.129999995231628		0.100000001490116
chr12	40740365	40740365	1	*	0.150000005960464		0.180000007152557		0.330000013113022	0.230000004172325	1.45000004768372	0.569999992847443	0.370000004768372	0.129999995231628	0.370000004768372	0.100000001490116
chr12	40740686	40740686	1	*	0.100000001490116		0.180000007152557	0.0799999982118607	0.330000013113022	0.119999997317791	0.360000014305115	0.759999990463257	1	0.270000010728836		0.100000001490116
chr12	40740873	40740873	1	*	0.150000005960464	0.119999997317791	0.230000004172325									
chr12	40741617	40741617	1	*	0.150000005960464	0.209999993443489	0.0900000035762787			0.119999997317791	0.360000014305115	0.189999997615814	0.25		0.180000007152557	0.300000011920929
chr12	40741678	40741678	1	*	0.25	0.28999999165535	0.140000000596046			0.119999997317791	0.730000019073486		0.25		0.280000001192093	0.400000005960465
chr12	40741821	40741821	1	*	0.200000002980232	0.119999997317791		0.479999989271164	0.490000009536743	0.469999998807907	0.360000014305115	0.189999997615814		0.270000010728836	0.46000000834465	0.5
chr12	40742073	40742073	1	*	0.300000011920929			0.0799999982118607	0.159999996423721	0.230000004172325	0.360000014305115		0.25			0.200000002980232
chr12	40742254	40742254	1	*	0.300000011920929	0.25	0.419999986886978	0.319999992847443	1.30999994277954	0.469999998807907		0.379999995231628				0.5
chr12	40742363	40742363	1	*	0.200000002980232	0.0799999982118607	0.140000000596046		0.159999996423721			0.189999997615814	0.370000004768372	0.129999995231628		0.5
chr12	40742689	40742689	1	*	0.0500000007450581		0.0900000035762787	0.0799999982118607		0.119999997317791	0.180000007152557		0.119999997317791			0.200000002980232
chr12	40742701	40742701	1	*	0.100000001490116		0.0900000035762787	0.0799999982118607		0.349999994039536	0.550000011920929		0.119999997317791			0.400000005960465
chr12	40742876	40742876	1	*	0.25	0.25				0.349999994039536	0.180000007152557		1.24000000953674	0.270000010728836		0.300000011920929
chr12	40743788	40743788	1	*	0.349999994039536	0.0799999982118607	0.419999986886978	0.239999994635582	0.159999996423721	0.230000004172325	0.180000007152557				0.370000004768372	
chr12	40743830	40743830	1	*	0.200000002980232	0.0799999982118607	0.46000000834465	0.239999994635582	0.649999976158142	0.930000007152557	0.180000007152557	1.33000004291534			0.550000011920929	
chr12	40744086	40744086	1	*	0.150000005960464	0.119999997317791	0.319999992847443	0.0799999982118607	1.30999994277954	0.5799999833107	0.360000014305115	0.379999995231628	0.5	0.670000016689301	0.280000001192093	0.709999978542328
chr12	40744145	40744145	1	*	0.200000002980232	0.25	0.370000004768372				0.360000014305115	0.379999995231628	0.370000004768372	0.129999995231628		0.810000002384186
chr12	40744183	40744183	1	*	0.200000002980232	0.330000013113022	0.319999992847443				0.730000019073486	0.759999990463257	0.119999997317791			0.5
chr12	40744394	40744394	1	*	0.200000002980232		0.0900000035762787		0.330000013113022	0.469999998807907			0.5			0.100000001490116
chr12	40744491	40744491	1	*	0.150000005960464		0.180000007152557		1.47000002861023	0.819999992847443	0.360000014305115	0.379999995231628	0.25			
chr12	40744775	40744775	1	*	0.100000001490116	0.159999996423721	0.230000004172325	0.400000005960465	0.159999996423721	0.349999994039536	0.360000014305115			0.270000010728836	0.0900000035762787	
chr12	40744808	40744808	1	*	0.100000001490116	0.209999993443489	0.230000004172325	0.239999994635582	0.159999996423721	0.349999994039536	0.910000026226044	0.569999992847443	0.25	0.270000010728836	0.0900000035762787	
chr12	40745181	40745181	1	*	0.25	0.159999996423721		0.239999994635582	0.649999976158142	0.349999994039536	0.180000007152557			0.400000005960465	0.370000004768372	0.200000002980232
chr12	40745777	40745777	1	*	0.150000005960464	0.28999999165535	0.230000004172325	0.159999996423721	0.330000013113022	0.469999998807907	0.550000011920929	0.189999997615814	0.25		0.0900000035762787	
chr12	40745838	40745838	1	*	0.150000005960464	0.28999999165535	0.509999990463257	0.159999996423721		0.230000004172325	0.730000019073486	0.949999988079071	0.370000004768372	0.129999995231628	0.180000007152557	0.100000001490116
chr12	40745902	40745902	1	*	0.0500000007450581	0.209999993443489	0.879999995231628	0.0799999982118607	0.159999996423721	0.5799999833107		4.36999988555908	0.119999997317791	0.129999995231628	0.180000007152557	0.100000001490116
chr12	40745914	40745914	1	*	0.0500000007450581	0.209999993443489	0.790000021457672	0.0799999982118607	0.490000009536743	0.5799999833107		4.17999982833862	0.119999997317791	0.129999995231628	0.370000004768372	0.100000001490116
