snp	V.df1	z.df1	r.df1	lABF.df1	V.df2	z.df2	r.df2	lABF.df2	internal.sum.lABF	SNP.PP.H4	Colocalized
rs397967	0.00088209	7.76767676767677	0.978423559069509	27.5993978288494	0.0017986216327976	-0.552160029538071	0.937269884661589	-1.24157907068555	26.3578187581639	6.48705832997806e-27	FALSE
rs398503	1e-04	-0.9	0.997506234413965	-2.59299068871562	0.00026607290967328	-0.0180310043864206	0.990196220523502	-2.31233268852194	-4.90532337723756	1.71647580717151e-40	FALSE
rs3991332	9.801e-05	-0.696969696969697	0.997555739050392	-2.76471652703568	0.00027522976865062	-0.585245008337041	0.989862245368067	-2.12622466101156	-4.89094118804724	1.74134086535183e-40	FALSE
rs4072006	0.00021316	1.60958904109589	0.994699247708959	-1.33143135603184	0.000834475917361763	1.97273442077317	0.969883467016317	0.135898081693723	-1.19553327433812	7.01098531350344e-39	FALSE
rs4077987	0.00024649	1.98089171974522	0.993875490757082	-0.597778400923427	0.00053803184622381	0.0376957029027224	0.980372246232482	-1.96470881507364	-2.56248721599707	1.7869751101355e-39	FALSE
rs4086014	0.00028561	-0.757396449704142	0.992910371718338	-2.18976997360459	0.000647894027687455	0.0588726916788003	0.976458751630457	-1.87280837335545	-4.06257834696004	3.98691707690954e-40	FALSE
rs4088920	0.00010609	0.087378640776699	0.997354765822348	-2.96369042559327	0.000345101052730212	0.0961084515004076	0.987321251714358	-2.17935416376915	-5.14304458936242	1.35330808370851e-40	FALSE
rs4088921	0.00010609	-0.106796116504854	0.997354765822348	-2.96181022054883	0.00034475380829697	0.075042321817755	0.987333847620433	-2.18163099391774	-5.14344121446657	1.35277143418023e-40	FALSE
rs4099579	0.000225	-1.30666666666667	0.994406463642014	-1.74415803577759	0.000609044962535915	-0.0799621793897996	0.977839051550406	-1.90158568190676	-3.64574371768436	6.04875762122362e-40	FALSE
rs4113954	0.00021025	5.62758620689655	0.994771233702849	13.1252764995137	0.000971648020760174	0.627416495596177	0.965105624709978	-1.48775719601661	11.6375193034971	2.62484085966008e-33	FALSE
rs41286474	0.00023409	3.82352941176471	0.994181799563504	4.69377721381878	0.000801604595742274	-0.147668510759944	0.971035442971819	-1.76025398982111	2.93352322399767	4.35517399220028e-37	FALSE
rs4129365	0.00020449	1.72027972027972	0.994913752170467	-1.16845230976578	0.000374461334085322	0.210674868570031	0.98625740125841	-2.12174046150714	-3.29019277127291	8.63137521727687e-40	FALSE
rs41353744	0.00026244	-2.20987654320988	0.993481766132405	-0.090714815990323	0.000806141415168809	-3.00607000213046	0.970876287314541	2.61853955838808	2.52782474239776	2.9027718190851e-37	FALSE
rs41532446	0.00142884	-1.52645502645503	0.965510982204667	-0.558705517026327	0.00329372223863357	-3.9003942738916	0.890818779123826	5.66867356793565	5.10996805090932	3.83904752592459e-36	FALSE
rs420593	9.604e-05	-1.1530612244898	0.997604750992866	-2.35395125014623	0.000255705914294516	-0.362680498666655	0.990574604702702	-2.2670251253181	-4.62097637546433	2.28101436580396e-40	FALSE
rs4238073	0.00017424	-1.81060606060606	0.995662892440529	-1.08823581116071	0.000406722095849628	0.431234906546537	0.985091094219385	-2.01130275476426	-3.09953856592497	1.04443175025702e-39	FALSE
rs4238075	0.00095481	-0.508090614886731	0.976686254923414	-1.75328734341589	0.00560230543285164	0.572395409778074	0.827494315064745	-0.743103870750228	-2.49639121416612	1.9090778217266e-39	FALSE
rs4238078	0.00094249	-0.765472312703583	0.976980149473078	-1.5994694697828	0.0022592264867481	0.87861458609767	0.92245124944718	-0.92237486101861	-2.52184433080141	1.86109903634578e-39	FALSE
rs4238080	0.00011025	3.4	0.997251326032623	2.81579432582988	0.000260835238521024	0.555562296810432	0.990387353748968	-2.16949660104291	0.646297724786971	4.4225840659908e-38	FALSE
rs4238101	0.00010609	0.893203883495146	0.997354765822348	-2.56964645340509	0.000288924586894409	0.141187997207638	0.989363178905101	-2.26185579667971	-4.83150225008481	1.84798224722034e-40	FALSE
rs4254134	0.00016129	0.771653543307087	0.995983943742843	-2.46219852749256	0.000372432714268399	0.755401826489684	0.986330833224979	-1.8648903631646	-4.32708889065716	3.06028401225127e-40	FALSE
rs4255599	0.00017424	1.89393939393939	0.995662892440529	-0.934549209391956	0.000417301715466822	0.129709324702947	0.984709214971397	-2.08196883438849	-3.01651804378044	1.13484205198309e-39	FALSE
rs4255600	0.00017424	1.87121212121212	0.995662892440529	-0.977149455392554	0.000404918519930876	0.356350541399907	0.985156225188055	-2.0425369725551	-3.01968642794766	1.13125212652796e-39	FALSE
rs4259869	0.000144	1.35833333333333	0.996412913511359	-1.89598197413028	0.000604697217336326	-0.933141535493017	0.97799376895095	-1.4824192527112	-3.37840122684148	7.90262821773194e-40	FALSE
rs4268570	0.000961	-0.512903225806452	0.976538658724152	-1.74775175696136	0.00560230543285164	0.572395409778074	0.827494315064745	-0.743103870750228	-2.49085562771159	1.91967499076943e-39	FALSE
rs4272849	8.836e-05	6.21276595744681	0.997795868925543	16.1979814283756	0.000287978829425025	-0.264174319216403	0.989397628014484	-2.23881468941681	13.9591667389588	2.67535641782867e-32	FALSE
rs4274259	0.00010609	0.174757281553398	0.997354765822348	-2.95226817994831	0.000369305086764626	-0.699475630681096	0.986444068492236	-1.90914868919974	-4.86141686914804	1.79351924370794e-40	FALSE
rs4275691	0.00021025	-3.2551724137931	0.994771233702849	2.64358137325476	0.000616975089177054	0.201116326613857	0.977556978762212	-1.8786177823045	0.76496359095025	4.97980145485018e-38	FALSE
rs4277185	0.00011236	2.66981132075472	0.997198868378724	0.615097265197762	0.000288850315511638	1.05650673435984	0.989365884145062	-1.71967567923482	-1.10457841403706	7.67856829411858e-39	FALSE
rs4280068	1e-04	-0.86	0.997506234413965	-2.62810290816699	0.000251510974306123	-0.629308327250722	0.990727797695678	-2.14418872216333	-4.77229163033032	1.9607067332634e-40	FALSE
rs4284427	0.00013225	-3.4	0.996704645266587	2.90333212027562	0.000354499442391951	1.33134339308211	0.986980457591614	-1.29595268711497	1.60737943316064	1.15629481840165e-37	FALSE
rs4285917	0.00024336	-1.81410256410256	0.993952791218228	-0.918545764986615	0.00085569009694363	0.992111537599758	0.969141465857634	-1.26221511600688	-2.1807608809935	2.61758108885541e-39	FALSE
rs4291738	0.00045796	-5.58878504672897	0.988680595858022	13.1998626587566	0.000628864942120161	-1.18505335865431	0.977134364196582	-1.20294002082481	11.9969226379318	3.76001747030658e-33	FALSE
rs4293188	1e-04	-1.69	0.997506234413965	-1.57249193559841	0.00031000249104466	2.5051384276593	0.988596040640478	0.865177915445862	-0.707314020152547	1.14237840659564e-38	FALSE
rs4293189	8.836e-05	6.08510638297872	0.997795868925543	15.4147410314915	0.000282425266737918	-0.522785840377919	0.989599964324135	-2.14774169484137	13.2669993366501	1.33898947920285e-32	FALSE
rs4293199	0.00010404	-0.323529411764706	0.997405747650361	-2.92502858960355	0.000291104199919503	2.03506729763039	0.989283795880188	-0.219440260549596	-3.14446885015315	9.98543735012886e-40	FALSE
rs4294600	0.00022801	1.98013245033113	0.994332058682495	-0.637114179872937	0.000939200783704939	1.40948126692289	0.966231539148066	-0.73433813493786	-1.3714523148108	5.88001438873206e-39	FALSE
rs4296099	0.00025921	0.22360248447205	0.993561473262888	-2.49788968771082	0.000740890481233592	0.568553552687101	0.973170380838963	-1.65183421279584	-4.14972390050666	3.65418364849127e-40	FALSE
rs4310675	0.00010404	-1.07843137254902	0.997405747650361	-2.3972299214289	0.000363392488587405	1.84306177592122	0.986658204239279	-0.482648679116578	-2.87987860054548	1.30099964054125e-39	FALSE
rs4310676	1e-04	-3.23	0.997506234413965	2.20646068285546	0.000296482749727429	2.08369139744881	0.989087959841374	-0.111748112355555	2.0947125704999	1.88241195301896e-37	FALSE
rs4312128	0.00017689	1.90225563909774	0.995597220193001	-0.91143722118157	0.000463501794442099	0.545579946973387	0.983045052391438	-1.89229244092627	-2.80372966210784	1.40393900604741e-39	FALSE
rs4318032	0.00010201	-1.69306930693069	0.997456237231002	-1.55745943270987	0.00037277847794551	2.03071188704135	0.986318316500672	-0.11216347173973	-1.6696229044496	4.36399804214062e-39	FALSE
rs4318033	0.00035344	5.07446808510638	0.991241391068519	10.3934859999376	0.000526864134176324	0.856840818372147	0.980771818008669	-1.61565947470577	8.77782652523182	1.50367571017382e-34	FALSE
rs4318047	0.00016641	0.410852713178295	0.995856985974101	-2.65911555954501	0.000427653696274096	-0.41354123214539	0.984335838997408	-1.99402119585147	-4.65313675539648	2.20882314778288e-40	FALSE
rs4319584	0.00028561	-4.01183431952663	0.992910371718338	5.51579299307619	0.000611346485686478	-2.22631521819924	0.977757170134264	0.520248873049358	6.03604186612555	9.69197390888753e-36	FALSE
rs4322460	0.00017689	-1.80451127819549	0.995597220193001	-1.09179740503077	0.000406085162532836	0.361192874022761	0.985114094254688	-2.03941108210041	-3.13120848713118	1.01187296734822e-39	FALSE
rs4322461	0.00017424	-1.9469696969697	0.995662892440529	-0.833148623841237	0.000406722095849628	0.431234906546537	0.985091094219385	-2.01130275476426	-2.8444513786055	1.34791660544045e-39	FALSE
rs4322462	0.000961	0.503225806451613	0.976538658724152	-1.75255315671419	0.00560230543285164	0.572395409778074	0.827494315064745	-0.743103870750228	-2.49565702746442	1.91047995592699e-39	FALSE
rs4334097	0.000961	0.512903225806452	0.976538658724152	-1.74775175696136	0.00560230543285164	0.572395409778074	0.827494315064745	-0.743103870750228	-2.49085562771159	1.91967499076943e-39	FALSE
rs4337105	0.00021025	-1.44827586206897	0.994771233702849	-1.58352214928888	0.000370896533899706	0.56881277258888	0.986386447147492	-1.98877305815516	-3.57229520744404	6.50975231946527e-40	FALSE
rs4338583	0.00010404	1.50980392156863	0.997405747650361	-1.84043132643147	0.000240037466856398	-1.4083376634799	0.991147035316105	-1.38057350593744	-3.22100483236891	9.24970615882952e-40	FALSE
rs434534	0.000256	-0.8875	0.993640699523052	-2.13759479417342	0.000401705841215551	0.239035798775975	0.985272263197316	-2.08086305387294	-4.21845784804636	3.41145459820408e-40	FALSE
rs434535	0.028224	-0.977380952380952	0.586303939962477	-0.161271548599047	0.00165782603590994	0.951840778368814	0.941895056410645	-0.99607339653599	-1.15734494513504	7.28390106050632e-39	FALSE
rs4350423	0.00010404	1.12745098039216	0.997405747650361	-2.34330443766753	0.000355245781490765	1.81521541544926	0.986953404742669	-0.54360484867404	-2.88690928634157	1.29188480018303e-39	FALSE
rs4351885	1e-04	0.86	0.997506234413965	-2.62810290816699	0.000251574861278628	-0.62942988458663	0.990725464282786	-2.14398757674725	-4.77209048491424	1.96110116010233e-40	FALSE
rs4353338	0.00017956	-1.47761194029851	0.995531061066871	-1.61851221374513	0.000345818464426881	0.557948919121289	0.987295229419873	-2.02921290372038	-3.64772511746551	6.0367844799036e-40	FALSE
rs4357762	0.00021316	-1.54794520547945	0.994699247708959	-1.42823674115908	0.000490694145072392	0.273110750158617	0.982068189914344	-1.97396354306121	-3.40220028422029	7.71677347140653e-40	FALSE
rs4360771	0.00010201	-0.316831683168317	0.997456237231002	-2.93699196118489	0.000280263699785265	1.5692949965296	0.989678740376681	-1.06814035670579	-4.00513231789068	4.22265593636361e-40	FALSE
rs4363681	8.836e-05	-0.542553191489362	0.997795868925543	-2.91185338472961	0.000259153090865037	-7.60016185602316	0.990448754378175	26.2798365454538	23.3679831607242	3.26271170697814e-28	FALSE
rs436655	0.028224	-0.978571428571428	0.586303939962477	-0.160588939916112	0.00165782603590994	0.951840778368814	0.941895056410645	-0.99607339653599	-1.1566623364521	7.28887481198572e-39	FALSE
rs4372520	0.00018225	-0.111111111111111	0.995464415257981	-2.69175578989115	0.000375370329384183	0.842589045186993	0.986224500999882	-1.79234370138209	-4.48409949127324	2.6156094391876e-40	FALSE
rs4372531	0.00018496	0.558823529411765	0.995397282963576	-2.5351310532092	0.000284374579271517	-1.87099052759774	0.98952893441576	-0.547594500131587	-3.08272555334079	1.06214024383281e-39	FALSE
rs4376944	0.00014884	0.524590163934426	0.996292794511622	-2.66165114377384	0.000285689133999803	-0.31405239784853	0.989481039848165	-2.22849224320278	-4.89014338697662	1.74273066327594e-40	FALSE
rs4381428	0.00017689	-1.90977443609023	0.995597220193001	-0.897169377023114	0.000471854424436978	0.104550006986898	0.982744784410744	-2.02444936794815	-2.92161874497126	1.24781344900537e-39	FALSE
rs4382971	0.00017689	1.4812030075188	0.995597220193001	-1.62060817343618	0.000359449436122073	0.827571141933407	0.986801060903682	-1.82589221964902	-3.4465003930852	7.38238106190307e-40	FALSE
rs4388963	0.00017689	-1.73684210526316	0.995597220193001	-1.2110900902136	0.000347038368036336	0.54530932783317	0.987250983651603	-2.03436498641498	-3.24545507662858	9.02629099157823e-40	FALSE
rs4390378	0.00014161	-3.48739495798319	0.99647223915533	3.23596365209607	0.000354565174207929	1.33343409284199	0.986978074924887	-1.29311395299425	1.94284969910181	1.61719155518293e-37	FALSE
rs4391873	0.00095481	-0.514563106796117	0.976686254923414	-1.75005494266018	0.00562584018457922	0.558113874293036	0.826895080772228	-0.748143471620141	-2.49819841428032	1.90563085168962e-39	FALSE
rs4391875	0.00017689	1.52631578947368	0.995597220193001	-1.55306808274527	0.000397200503620876	0.483791902517755	0.985435036511422	-1.9992453935996	-3.55231347634487	6.64113671218457e-40	FALSE
rs4391888	0.00021316	4.48630136986301	0.994699247708959	7.39015287162835	0.000360577386151529	2.24539110923395	0.986760191086167	0.325250926121775	7.71540379775012	5.19696577022425e-35	FALSE
rs4393383	0.00018225	0.125925925925926	0.995464415257981	-2.69000792370249	0.000373396704575719	0.714494909497003	0.986295937346845	-1.89327796757455	-4.58328589127704	2.36862762323226e-40	FALSE
rs4397916	0.00017689	1.59398496240602	0.995597220193001	-1.44795881660753	0.000356669922247466	0.354920209075573	0.986901787463181	-2.10548055556495	-3.55343937217248	6.63366369178038e-40	FALSE
rs4399389	0.00010816	0.557692307692308	0.997303291898706	-2.80277074678979	0.000323185803620303	1.80191664147948	0.988116833451607	-0.612156184643766	-3.41492693143355	7.61918710856601e-40	FALSE
rs4399390	0.00020736	4.69444444444444	0.99484273526041	8.32840244963291	0.000360637898774085	2.24406895423546	0.986757998584857	0.32239961144675	8.65080206107966	1.32430543221063e-34	FALSE
rs4403835	0.00012996	0.421052631578947	0.996761521815621	-2.77797028588802	0.000287435658773315	0.298194566597547	0.989417414028916	-2.230283232851	-5.00825351873902	1.54858730318309e-40	FALSE
rs4405390	0.00017689	1.87218045112782	0.995597220193001	-0.967945763726303	0.000457571276860203	0.351249383877591	0.983258359474792	-1.98427280377472	-2.95221856750103	1.2102088599968e-39	FALSE
rs4405391	0.00017689	1.80451127819549	0.995597220193001	-1.09179740503077	0.000406535868677379	0.364893377912335	0.9850978188806	-2.03754234949899	-3.12933975452975	1.01376565526382e-39	FALSE
rs4406896	0.00012544	0.151785714285714	0.996873803751436	-2.87248569528665	0.000327697870374765	-0.184265503310442	0.987952928649527	-2.19269447894386	-5.0651801742305	1.4628936737659e-40	FALSE
rs4411336	0.00017424	1.78030303030303	0.995662892440529	-1.14240755255383	0.000343612169584566	0.43085610068037	0.987375261561882	-2.09440183031261	-3.23680938286643	9.10466786230167e-40	FALSE
rs4415816	0.00040401	0.711442786069652	0.990000744975561	-2.05207748988859	0.00080920187081978	1.16255699844872	0.970768953275229	-1.11024600449113	-3.16232349437972	9.80873310872313e-40	FALSE
rs4417381	0.00017424	1.74242424242424	0.995662892440529	-1.20883650758494	0.000355171753425601	0.334174729545066	0.986956088001016	-2.11460883360398	-3.32344534118892	8.34907935240297e-40	FALSE
rs4417382	0.00020449	-1.72027972027972	0.994913752170467	-1.16845230976578	0.000496809215719086	0.246050215309647	0.981848778439097	-1.97478779813186	-3.14324010789764	9.99771442007332e-40	FALSE
rs4420356	0.00010816	0.682692307692308	0.997303291898706	-2.72545576803081	0.000302247857508225	1.94064451762206	0.988878135083255	-0.387313610144041	-3.11276937817485	1.03070408420442e-39	FALSE
rs4423249	1e-04	1.72	0.997506234413965	-1.52146949170813	0.000310388278354186	2.08711439560192	0.988582010852171	-0.0831279816120309	-1.60459747332017	4.65719832937287e-39	FALSE
rs4423250	0.00023716	-3.7987012987013	0.994105945847073	4.60563418651125	0.00112857919131963	-0.29845715374439	0.959696963334524	-1.56292092457456	3.04271326193669	4.85764911520429e-37	FALSE
rs4426201	0.00209764	-1.88864628820961	0.950172028645786	0.195035203291367	0.00179367153730872	-0.32172053476361	0.937431726013541	-1.33723445261404	-1.14219924932267	7.39506047874754e-39	FALSE
rs4427615	0.00010816	-1.375	0.997303291898706	-2.01509846766213	0.000276789199115763	0.134643123847267	0.989805391214283	-2.28397614688529	-4.29907461454742	3.14722780115185e-40	FALSE
rs4427625	0.00095481	-0.686084142394822	0.976686254923414	-1.64948738560402	0.00261881708611213	0.994559900116856	0.911204187926884	-0.760049360149035	-2.40953674575305	2.08230359404675e-39	FALSE
rs4429129	0.00010201	-1.76237623762376	0.997456237231002	-1.43802086847326	0.000327166089653612	2.3655267714239	0.98797224322627	0.553937374333502	-0.884083494139762	9.57282188333308e-39	FALSE
rs443310	0.00011236	-0.688679245283019	0.997198868378724	-2.70239060415047	0.000248507228755121	0.669017027194924	0.990837519146835	-2.12457774831465	-4.82696835246512	1.85637983204195e-40	FALSE
rs4433640	9.801e-05	1.68686868686869	0.997555739050392	-1.58772085655525	0.000311974446444413	2.36646143976985	0.988524331431984	0.534174068267023	-1.05354678828822	8.08058875416878e-39	FALSE
rs443847	0.01898884	-1.20319303338171	0.678094364968018	-0.0759188045957336	0.00165806650223078	0.951747602211568	0.941887118115462	-0.996092218083811	-1.07201102267954	7.93275587981939e-39	FALSE
rs4445719	0.00010609	1.0873786407767	0.997354765822348	-2.37786553887238	0.000264349006181075	0.37708606488951	0.990259121107204	-2.24530756161364	-4.62317310048602	2.27600910407638e-40	FALSE
rs444927	0.00010201	2.37623762376238	0.997456237231002	-0.170984507132285	0.000247522847431947	-0.575872619040837	0.990873482122975	-2.18398419889514	-2.35496870602742	2.19908819526184e-39	FALSE
rs4453315	0.00011025	-0.79047619047619	0.997251326032623	-2.63675079283193	0.000291532729564277	-0.145589793335288	0.989268190030431	-2.25678707057875	-4.89353786341068	1.73682503403878e-40	FALSE
rs4456303	0.00013924	3.33898305084746	0.996531075326788	2.72311140692415	0.000346197046415698	1.88249442656105	0.987281497868829	-0.432991929706274	2.29011947721788	2.28864700400107e-37	FALSE
rs4457823	0.00011236	-0.981132075471698	0.997198868378724	-2.45890403460641	0.000294780857000849	0.140284470929163	0.989149918331732	-2.25205823295936	-4.71096226756577	2.08471957376469e-40	FALSE
rs4465428	0.00019881	0.588652482269504	0.995054331210302	-2.48222253242527	0.000568079629446793	0.508576657346172	0.979298775353382	-1.81213328931277	-4.29435582173804	3.16211401191899e-40	FALSE
rs4466883	0.00026244	-1.37037037037037	0.993481766132405	-1.58373877789636	0.000434733106521865	1.42676518216272	0.984080661316725	-1.06848404881329	-2.65222282670965	1.63360413079755e-39	FALSE
rs4473001	0.00010201	-1.65346534653465	0.997456237231002	-1.62355887554569	0.000302706729467294	2.40427983165468	0.988861437971817	0.609416115655658	-1.01414275989003	8.40535299245781e-39	FALSE
rs4473002	0.00010404	1.09803921568627	0.997405747650361	-2.37594733050441	0.000418790874004706	2.02392724948378	0.984655486454386	-0.0717856142554383	-2.44773294475985	2.00426734301231e-39	FALSE
rs4473003	0.000196	0.6	0.995123892924669	-2.48258175324272	0.000517475490569942	0.308489009902522	0.981107988240728	-1.9378242512172	-4.42040600445992	2.78762676592084e-40	FALSE
rs4475956	0.00013456	-3.39655172413793	0.996647278554941	2.89995091961492	0.000356188273006991	1.32906718375693	0.986919243998171	-1.29664983044386	1.60330108917106	1.15158865358143e-37	FALSE
rs447889	0.02509056	0.72790404040404	0.614528435459766	-0.313841733709197	0.00176833105051202	1.27999241762663	0.938261099069272	-0.623806144671364	-0.93764787838056	9.07355052291402e-39	FALSE
rs4483664	1e-04	-3.22	0.997506234413965	2.1742911067956	0.000296103150988789	2.08200054101694	0.989101778703038	-0.115835119998889	2.05845598679672	1.81538456095977e-37	FALSE
rs448780	0.01758276	-0.3763197586727	0.6946523577543	-0.543965031494936	0.000580620940201767	2.14094304429762	0.978851426293439	0.315258459333373	-0.228706572161562	1.84359940407814e-38	FALSE
rs4491316	0.00018225	0.00740740740740741	0.995464415257981	-2.69787332155144	0.000374149599025393	0.70459603647889	0.986268684731011	-1.89921884095786	-4.59709216250931	2.33615041824826e-40	FALSE
rs4492858	0.00014884	3.34426229508197	0.996292794511622	2.77257582677383	0.000349505947949432	1.80330412550164	0.987161496925455	-0.57257520182942	2.20000062494441	2.09141728456296e-37	FALSE
rs4500523	0.00014641	3.35537190082645	0.996353098570956	2.80179224126989	0.000354853192135953	1.30880262683299	0.986967634899642	-1.32483952637936	1.47695271489053	1.01490402633085e-37	FALSE
rs4512924	0.00020736	-1.59722222222222	0.99484273526041	-1.36469344863786	0.000372511082789117	-0.248002799945881	0.986327996238737	-2.11587028559383	-3.48056373423169	7.13514720809287e-40	FALSE
rs4519132	0.00014161	1.3781512605042	0.99647223915533	-1.87724565671705	0.000605049390088404	-0.984229254878735	0.9779812348274	-1.43424136878664	-3.31148702550368	8.44951963033413e-40	FALSE
rs4522235	1e-04	-0.94	0.997506234413965	-2.55628245928918	0.00028261553775234	-0.640177166326164	0.989593030696042	-2.07985891128737	-4.63614137057656	2.24668376373699e-40	FALSE
rs4529945	0.00094864	0.457792207792208	0.976833418643452	-1.78016294916059	0.00183957666371879	0.373212402659025	0.935933017363067	-1.30873118570673	-3.08889413486733	1.05560851161922e-39	FALSE
rs4533099	0.00019881	0.886524822695036	0.995054331210302	-2.26360187356874	0.000831163162990485	1.21886827810106	0.969999438679471	-1.03273466887534	-3.29633654244408	8.57850858957257e-40	FALSE
rs4533100	0.000961	-0.512903225806452	0.976538658724152	-1.74775175696136	0.00560230543285164	0.572395409778074	0.827494315064745	-0.743103870750228	-2.49085562771159	1.91967499076943e-39	FALSE
rs4539398	0.00010404	1.04901960784314	0.997405747650361	-2.42843480136548	0.00041241295362165	1.94575734233579	0.984885641666941	-0.231680500330237	-2.66011530169572	1.6207616970159e-39	FALSE
rs4548696	0.000225	-4.28666666666667	0.994406463642014	6.54329172597919	0.000381836003924917	2.29886429133638	0.985990545107089	0.471358678370892	7.01465040435008	2.57879324793984e-35	FALSE
rs4556618	0.00017424	2	0.995662892440529	-0.728948022121466	0.000456162397605496	0.345784213739579	0.983309047231061	-1.98765870838405	-2.71660673050551	1.53174068798772e-39	FALSE
rs4556629	0.00028561	-3.90532544378698	0.992910371718338	5.09715825702941	0.000545213396770866	1.73712207478112	0.980115468071905	-0.480111731624159	4.61704652540525	2.34504072903238e-36	FALSE
rs4561275	0.00100489	0.463722397476341	0.975493410663948	-1.74952232122866	0.0019205269527341	0.184165539839863	0.93330179903564	-1.33796127584654	-3.0874835970752	1.05709853794074e-39	FALSE
rs4564382	0.000169	-1.72307692307692	0.995792775523413	-1.25722462982832	0.00039777278053531	2.02627841141776	0.985414357740486	-0.090899615845899	-1.34812424567422	6.01879623346502e-39	FALSE
rs4567538	0.00010201	-8.5940594059406	0.997456237231002	33.8479346583919	0.000331310570097464	-0.0543474436844513	0.987821733340689	-2.20259233143292	31.645342326959	1.28348297384479e-24	FALSE
rs4569057	9.801e-05	-0.707070707070707	0.997555739050392	-2.75764274641493	0.000276650992058087	-0.526498537949989	0.989810429742239	-2.15600722561307	-4.91364997202799	1.70224274735245e-40	FALSE
rs4589344	0.00013924	3.30508474576271	0.996531075326788	2.61089072851907	0.000345390696965412	1.85310774387124	0.987310745437319	-0.488283218156067	2.122607510363	1.93566095729991e-37	FALSE
rs4594067	0.00020449	-1.72027972027972	0.994913752170467	-1.16845230976578	0.000496842966576726	0.245661731365898	0.98184756771525	-1.97484826220315	-3.14330057196893	9.99710993583093e-40	FALSE
rs4595585	0.00035721	-0.407407407407407	0.991148793486963	-2.28134491739315	0.000924923178760328	0.717207760420514	0.966727802711675	-1.45288048009671	-3.73422539748985	5.53654809650295e-40	FALSE
rs4604958	0.00010201	-1.07920792079208	0.997456237231002	-2.40619192356029	0.000424988445409515	2.09903554255123	0.984431942385364	0.0874120347430436	-2.31877988881725	2.28012812135514e-39	FALSE
rs4611275	0.000256	2.43125	0.993640699523052	0.40777499542316	0.00045152942645494	0.912051617031768	0.983475766157232	-1.64241729692897	-1.23464230150581	6.74208498657355e-39	FALSE
rs4620763	0.00024336	-1.66666666666667	0.993952791218228	-1.17358924808828	0.000955867725405846	1.40376890545344	0.965652870741249	-0.734176510704656	-1.90776575879294	3.43922365761162e-39	FALSE
rs4625545	0.00010404	-2.87254901960784	0.997405747650361	1.13783719138667	0.000281082359055622	-6.3708888014982	0.989648903718174	17.7987143306696	18.9365515220563	3.88179318863859e-30	FALSE
rs4628750	0.00084681	-6.47422680412371	0.979268638113968	18.5852686585669	0.000571855700271524	3.367171538485	0.979164039738465	3.61526718635565	22.2005358449226	1.01522609945406e-28	FALSE
rs4638361	0.00010609	-0.796116504854369	0.997354765822348	-2.65143537283816	0.000228279534992468	0.0437141772165623	0.991577033969396	-2.38744920949647	-5.03888458233464	1.50187155610309e-40	FALSE
rs4638370	0.00010201	1.12871287128713	0.997456237231002	-2.35167943926892	0.000400209174237768	2.02024210707224	0.985326330304346	-0.100105596219595	-2.45178503548851	1.99616230216438e-39	FALSE
rs4638371	0.00010404	-1.04901960784314	0.997405747650361	-2.42843480136548	0.000428488401292095	1.93700051426029	0.984305745133502	-0.230686981213458	-2.65912178257894	1.62237275492154e-39	FALSE
rs4639970	0.00024025	1.76129032258065	0.994029609656998	-1.01866018870294	0.000951924791571578	1.50396026277388	0.965789704956988	-0.595356164612014	-1.61401635331496	4.61353867250375e-39	FALSE
rs4639999	0.00094864	-0.646103896103896	0.976833418643452	-1.67863257401487	0.00233240696749376	0.798842672158008	0.920139907723108	-0.970146047066584	-2.64877862108145	1.63924029983006e-39	FALSE
rs473774	0.00702244	0.355608591885442	0.850657685989923	-0.896971089623543	0.0015666019682254	1.07532652610699	0.944916238308979	-0.903134011576526	-1.80010510120007	3.83015940557697e-39	FALSE
rs4767949	0.00017424	-1.52272727272727	0.995662892440529	-1.56595285551349	0.000353547551072762	0.35460568531146	0.98701496332538	-2.10992261168161	-3.6758754671951	5.8692164996907e-40	FALSE
rs4767956	0.00010201	4.8019801980198	0.997456237231002	8.51312313614567	0.000304236164425277	-4.59971601847013	0.988805790035263	8.21409430567737	16.727217441823	4.26118896733016e-31	FALSE
rs4767960	9.604e-05	-3.48979591836735	0.997604750992866	3.0576182536908	0.000278242869250224	-6.50196346547858	0.98975239878164	18.6307972583132	21.688415512004	6.08347516476918e-29	FALSE
rs4767961	0.00091204	-6.14900662251656	0.977707295945154	16.5819465902633	0.0005900804277178	4.60184874070997	0.978514276294082	8.44082091457254	25.0227675048359	1.70703494073003e-27	FALSE
rs4767965	0.00093636	6.30392156862745	0.977126447002127	17.5263356618958	0.000611517112319777	4.88421135608587	0.977751100287113	9.75964938171912	27.2859850436149	1.64113874645177e-26	FALSE
rs4767969	8.836e-05	3.87234042553192	0.997795868925543	4.42227373127783	0.000260111401316992	2.48518206099279	0.990413773837563	0.734748056474183	5.15702178775201	4.0240064374154e-36	FALSE
rs4767970	0.00025921	-1.54658385093168	0.993561473262888	-1.33446718791483	0.00029065972576445	-2.39559458587419	0.989299982904561	0.569978718178779	-0.76448846973605	1.07889563853006e-38	FALSE
rs4767971	0.00020449	0.727272727272727	0.994913752170467	-2.3774897561659	0.000503670652381979	0.458766503653861	0.981602703707903	-1.89447843963267	-4.27196819579856	3.23370461935519e-40	FALSE
