CHR	POS	SNP	P	Effect	StdErr	leadSNP
12	40746676	rs10878410	0.271819696477006	0.0238300088669633	0.0216331993251342	FALSE
12	40746849	rs10878411	0.250144964154137	0.0251249277825409	0.0217921739599826	FALSE
12	40746867	rs11176160	0.274260049503498	0.0237205285020026	0.0216439467571452	FALSE
12	40746882	rs11176161	0.274234732485132	0.0237182767712087	0.0216407473851301	FALSE
12	40746913	rs10878412	0.274568660532831	0.0237004276349755	0.0216395535284324	FALSE
12	40746930	rs191816496	0.874095564925321	-0.0111323197665547	0.0701749500352559	FALSE
12	40746960	rs10878413	0.273729665822477	0.0237353836406227	0.0216335117496807	FALSE
12	40747028	rs142726158	0.292186585284199	0.0228524511787231	0.0216451068713979	FALSE
12	40747046	rs185723137	0.290456957037434	0.0229477066287846	0.0216573629574665	FALSE
12	40747081	rs61915611	0.571977197061373	0.012148258641333	0.0214648508658094	FALSE
12	40747085	rs61915612	0.571970342027012	0.0121484610052266	0.0214648253357324	FALSE
12	40747146	rs140722234	0.209973589981391	0.0272361587093029	0.0216644310938337	FALSE
12	40747185	rs191099092	0.217428672876324	0.0948631905242472	0.0766996569961111	FALSE
12	40747242	rs113693842	0.27497362000418	0.0236725527429154	0.0216323943859606	FALSE
12	40747244	rs112873815	0.886658992786088	0.00459151108336141	0.032177643341199	FALSE
12	40747269	rs112767992	0.590449518198882	0.0156751173974963	0.0290847298447478	FALSE
12	40747284	rs183683761	0.871755003815469	-0.0113506849561942	0.0702344350626631	FALSE
12	40747346	rs189078277	0.527188156669335	-0.053033077454763	0.0837440265175596	FALSE
12	40747434	rs12368227	0.970255390763013	-0.000857737103101639	0.0229778027937085	FALSE
12	40747462	rs12368229	0.543419417543128	-0.022167380056541	0.0364257295832268	FALSE
12	40747522	rs17520529	0.0226011567721116	-0.457017676201508	0.199074674321788	FALSE
12	40747533	rs17491673	0.889504692319044	0.00447173842633055	0.0321508082462368	FALSE
12	40747706	rs148999797	0.751866332526735	0.0285919225539575	0.0903204050477701	FALSE
12	40747929	rs7308626	0.276574550006268	0.0235936610422693	0.0216324959673274	FALSE
12	40748044	rs11835290	0.979315826543568	-0.00251332314847529	0.0968333707174973	FALSE
12	40748395	rs890575	0.276833019966427	0.0235818607823571	0.0216333448009197	FALSE
12	40748547	rs10748040	0.276950476750856	0.0235765350360616	0.0216337620061492	FALSE
12	40748664	rs11176165	0.181465043129768	-0.0426015531759642	0.031783856639324	FALSE
12	40748856	rs115941135	0.863215819678036	-0.0121410544340435	0.0703924522066757	FALSE
12	40749042	rs11835467	0.979200665254203	-0.00252728694677322	0.0968321226981231	FALSE
12	40749150	rs7976715	0.0587894979937774	0.0387034107091481	0.0203779020017405	FALSE
12	40749172	rs7976724	0.302177561549529	0.0224552233231376	0.0217144151564625	FALSE
12	40749197	rs7963987	0.302992046944004	0.0224244212116126	0.0217212758134405	FALSE
12	40750471	rs11564173	0.0057758468648802	0.0810361909264711	0.0290810901328924	FALSE
12	40750818	rs114705842	0.739090364374842	0.0112697669874322	0.0337960316081989	FALSE
12	40750820	rs7306684	0.673719304885561	0.00937335393307507	0.0222331808344297	FALSE
12	40750966	rs112259589	0.733987952863524	0.0258024738854809	0.0758357707749801	FALSE
12	40750984	rs73277531	0.00580619086609612	0.0811498113472241	0.0291402437646384	FALSE
12	40751234	rs75567215	0.059291358797938	0.0937027544625669	0.0494343845985237	FALSE
12	40751340	rs114010855	0.853520486140957	-0.0130432863934124	0.0705660803592657	FALSE
12	40751527	rs73277533	0.00580329138693052	0.0812266641056673	0.0291660858840849	FALSE
12	40751641	rs113270307	0.0501199674849939	-0.180993043598993	0.091903392242285	FALSE
12	40751770	rs17462055	0.552322743920271	-0.0217083478333445	0.0364744408946956	FALSE
12	40751979	rs10784528	0.0286777495088305	0.0618874888575976	0.0281069601720117	FALSE
12	40752022	rs115139804	0.850057688679145	-0.0133664629957491	0.070625001484484	FALSE
12	40752079	rs116675217	0.849794796114042	-0.0133909435021567	0.070629017402501	FALSE
12	40752090	rs114335196	0.849794796114042	-0.0133909435021567	0.070629017402501	FALSE
12	40752989	rs79836766	0.917579836503682	0.0033253109868644	0.0320983702826854	FALSE
12	40753303	rs3789330	0.281030933019215	0.0233964090264443	0.0216519521666564	FALSE
12	40753774	rs11836288	0.728654330960899	0.0263092736583359	0.0757444388972208	FALSE
12	40753789	rs7303817	0.281576555536679	-0.0490942891787144	0.0454854614361794	FALSE
12	40754308	rs11564146	0.879393563243063	-0.00379332848591822	0.0249711668638702	FALSE
12	40754407	rs74365883	0.0396943501625326	-0.12736648953399	0.0615660028216531	FALSE
12	40754412	rs10784536	0.281760733960606	0.0233626410665515	0.021653605547059	FALSE
12	40754697	rs7971919	0.282038291050588	0.0233498447174603	0.0216542632559996	FALSE
12	40754782	rs7962116	0.282102403153748	0.0233468820022912	0.0216544076678658	FALSE
12	40754959	rs73277541	0.204745679899351	-0.172738320192231	0.135823660846378	FALSE
12	40755152	rs17520606	0.846698018312426	0.00648522238899931	0.0335061384449768	FALSE
12	40755407	rs79428636	0.659802277299575	0.0156812738094247	0.0355775717144079	FALSE
12	40755416	rs2896978	0.282557258963779	0.0233253513274293	0.0216549459372952	FALSE
12	40755673	rs116366299	0.829174763816586	-0.0156515272882608	0.0724581451776734	FALSE
12	40756207	rs11176195	0.724334603752298	0.0267426795705202	0.0757353808633194	FALSE
12	40756248	rs4767973	0.0978748760347864	0.0349512252877825	0.0210288538455789	FALSE
12	40756289	rs17520620	0.362389317994523	0.0853172686690837	0.0934827483349187	FALSE
12	40756321	rs17444202	0.00617965236294924	0.0754845693695741	0.0273116065972241	FALSE
12	40756472	rs4768236	0.168935294250687	0.0288475244259864	0.0209038537579832	FALSE
12	40756687	rs4768237	0.0737056354826194	0.0378780613517449	0.0210819295599536	FALSE
12	40757330	rs33962975	0.45553661449569	-0.0443925431210961	0.0593886217146924	FALSE
12	40757481	rs115070585	0.365294434719717	0.0849041270565612	0.0935961632925516	FALSE
12	40757533	rs7134408	0.0740815230114181	0.0378320552096424	0.0210839474319031	FALSE
12	40758045	rs11835105	0.00639413052407857	0.0702879422132048	0.0255379312952893	FALSE
12	40758087	rs183630975	0.648136928949025	0.0336448802345491	0.0736280906696438	FALSE
12	40758291	rs10878434	0.271593333813971	-0.0284874240039	0.025849020907442	FALSE
12	40758652	rs3761863	0.0755604873088453	0.0376364615557867	0.0210826580136447	FALSE
12	40759595	rs17444223	0.302380155198705	-0.0267630774072286	0.0258910237647519	FALSE
12	40759616	rs17520648	0.36844939961907	0.0846031766700356	0.0938815884745989	FALSE
12	40759704	rs17491786	0.541484235243134	0.0544878402315129	0.089106626547503	FALSE
12	40759980	rs17466605	0.0766365816830855	0.0375135243625216	0.021091512634632	FALSE
12	40760162	rs17491807	0.140536847114056	0.0624613263161535	0.0422338746989497	FALSE
12	40761007	rs3789328	0.118746726155128	0.0330456963077513	0.0211026257642968	FALSE
12	40761027	rs141412485	0.860370352336689	0.0138861965119748	0.0788532760294269	FALSE
12	40761358	rs4768238	0.305195377165276	0.0265449402780443	0.0258302872425888	FALSE
12	40761663	rs66737902	0.00587910442838541	0.0754411480136966	0.0271311234053428	FALSE
12	40761913	rs17520676	0.958412861129204	-0.00505398321242759	0.0968145287545352	FALSE
12	40761931	rs10878441	0.0785568214595508	0.037302367329264	0.0211099066538129	FALSE
12	40761951	rs3886747	0.0786533679511432	0.0372914804468843	0.0211106115034265	FALSE
12	40762546	rs10784548	0.079087619324165	0.0372443106027359	0.0211147214030618	FALSE
12	40763031	rs17491828	0.374206813656526	0.0841678011593872	0.0945314666068487	FALSE
12	40763049	rs17491835	0.374401788672054	0.0841404838392854	0.0945394301904844	FALSE
12	40763607	rs1465527	0.318254703750744	0.0258266332788753	0.0258204344015006	FALSE
12	40763616	rs1465528	0.086662760847121	0.0364039619081898	0.0211565394899139	FALSE
12	40763618	rs17520704	0.539414298217114	0.0454502220708326	0.0739477127554489	FALSE
12	40763652	rs17444285	0.166927288518819	0.0983901264110179	0.0709593819449288	FALSE
12	40763896	rs7968020	0.586689650029964	-0.0351182187532725	0.0645066303665306	FALSE
12	40764510	rs137980092	0.586689650029964	-0.0351182187532725	0.0645066303665306	FALSE
12	40764769	rs11609433	0.780744458568346	-0.00665471128205004	0.0238795631317967	FALSE
12	40765211	rs56820450	0.141336230993385	0.0625090417052798	0.0423516495375346	FALSE
12	40765603	rs4374003	0.434815159826961	0.0176187970976345	0.0225200812360489	FALSE
12	40765929	rs7962370	0.328662387688817	0.0279569827778864	0.0285593218606411	FALSE
12	40766205	rs113196018	0.412825184142145	-0.0436578752143523	0.0532130931182888	FALSE
12	40766252	rs11176261	0.749816349955035	0.0241858007878254	0.0757541437063613	FALSE
12	40766363	rs17491863	0.0824685712337224	0.0841296248293478	0.0482334117080398	FALSE
12	40766600	rs10878452	0.863913817974395	0.0129215130025109	0.0753055602750589	FALSE
12	40766822	rs7137173	0.435511229541363	-0.0203609330099954	0.0260645700295606	FALSE
12	40766904	rs10467146	0.21661145576175	0.287699653088063	0.23219905153611	FALSE
12	40767112	rs17444306	0.445795227128954	-0.0451669159263215	0.0591369692063554	FALSE
12	40767362	rs10467147	0.657518984756618	-0.0107027766457934	0.0241095125427237	FALSE
12	40767689	rs11176274	0.76046922690191	-0.00728912353999313	0.0238807342975583	FALSE
12	40767992	rs5010412	0.0948977489302786	0.0361691145361326	0.0215667528429152	FALSE
12	40767997	rs4113954	0.298791234733183	0.079992080837002	0.0768117878144307	FALSE
12	40768582	rs4768239	0.47481570310096	-0.0452304389116523	0.0631841317135174	FALSE
12	40769027	rs73107134	0.117823492213585	0.093654488080297	0.059656076171012	FALSE
12	40769716	rs58983162	0.221894659790054	0.0532439952930198	0.0434697130956936	FALSE
12	40769770	rs58895938	0.0346148525491627	0.0678724122196677	0.0319314214425498	FALSE
12	40769918	rs11176303	0.113574681189423	0.0437811065268881	0.0275624881380296	FALSE
12	40770123	rs146427239	0.360786385044236	0.106940767469967	0.116784508324049	FALSE
12	40770342	rs3922212	0.116170758945346	0.0433898865072947	0.0275133460306055	FALSE
12	40770786	rs17491907	0.164683491691167	0.148650543808062	0.106638207863876	FALSE
12	40771115	rs73107139	0.118230268211644	0.0935625224037178	0.0596638369993477	FALSE
12	40771420	rs11176314	0.116135960837637	0.0433892720795521	0.0275103183418681	FALSE
12	40771431	rs10878466	0.434994813386582	-0.0203864247803822	0.0260678291535796	FALSE
12	40771527	rs116001368	0.803023427916387	-0.015437203899219	0.0618163517723921	FALSE
12	40772079	rs11176323	0.400407615979833	-0.0379359910415945	0.0450294694344368	FALSE
12	40772342	rs17466724	0.449392247570069	-0.0446857958525537	0.0589728763509161	FALSE
12	40772543	rs11176330	0.041343969127539	0.0594572099761109	0.0289798444166116	FALSE
12	40772807	rs11176333	0.747025992250179	0.024470999450855	0.0757723779458475	FALSE
12	40772927	rs17466745	0.449972881861004	-0.0446159729835411	0.0589563011482454	FALSE
12	40773020	rs17520775	0.0347103734710812	0.0678529210574053	0.0319392620673478	FALSE
12	40773282	rs7955042	0.583337351562616	0.0153737507480506	0.0279879084677113	FALSE
12	40773682	rs112473497	0.184148262196515	-0.138608855018467	0.104050733507347	FALSE
12	40773776	rs11176341	0.116445553209653	0.0433272394972588	0.0274944203254363	FALSE
12	40773852	rs73107146	0.450939595208545	-0.0444859420254384	0.0589102369721187	FALSE
12	40773875	rs11176342	0.770037622447239	-0.0214268409556239	0.0732106398836109	FALSE
12	40774168	rs11176346	0.745216305783651	0.0246523873522234	0.0757724377028119	FALSE
12	40774519	rs4768241	0.451539503883463	-0.0444080600111545	0.0588852013989839	FALSE
12	40774823	rs78456366	0.403586616441476	0.0812755216749589	0.09712769973307	FALSE
12	40775244	rs73107147	0.476690960464739	-0.0448443397161534	0.062911873941692	FALSE
12	40775567	rs11176360	0.932400560286676	0.00198980868697477	0.0234319318234166	FALSE
12	40775736	rs17444368	0.447358686598605	-0.0447905734518495	0.0588465314139164	FALSE
12	40776449	rs142260097	0.859847462000061	-0.0160632782631957	0.0908720382448052	FALSE
12	40776457	rs73277585	0.034754610966538	0.0678409625295645	0.0319415020105542	FALSE
12	40776460	rs73107149	0.421054472142929	-0.0523322982981699	0.064924459348918	FALSE
12	40776756	rs12367475	0.927046596797855	0.00214753394460392	0.0234286825316151	FALSE
12	40776874	rs4768243	0.378790697205696	0.0257295188785865	0.0291769999675234	FALSE
12	40776923	rs4768244	0.492786871615096	-0.0434878436574592	0.063301958547127	FALSE
12	40777133	rs75336568	0.554176744672826	0.0521546479455642	0.0880411243898591	FALSE
12	40777174	rs151169223	0.815198863592832	0.0211093408827133	0.0902128009954481	FALSE
12	40777247	rs4768245	0.0769148180164738	0.0473105679625226	0.0266250551431517	FALSE
12	40777316	rs12423567	0.114633704247342	0.0432175108878667	0.0272878636730441	FALSE
12	40777697	rs11831981	0.115810958706418	0.0429878181494707	0.027231365962496	FALSE
12	40777742	rs17466781	0.44127440462868	-0.0450422655879636	0.0583910279365371	FALSE
12	40777866	rs6581713	0.531170411386978	-0.0392016690619909	0.0625048995428523	FALSE
12	40778002	rs2114570	0.189882853867977	0.0286954177310573	0.0218241776610131	FALSE
12	40778624	rs74076891	0.0293416729928243	0.136282725443959	0.0621534753911779	FALSE
12	40778691	rs11176375	0.118377405641457	0.0424778356884385	0.0270985602227531	FALSE
12	40778957	rs10878496	0.119304381087324	0.042302779362026	0.0270551707416434	FALSE
12	40778979	rs73277595	0.0321801442653004	0.0688052685617951	0.0319226935007054	FALSE
12	40779003	rs10784575	0.119329976973228	0.0423006335293313	0.0270556827546286	FALSE
12	40779423	rs111638746	0.186631613970031	-0.137830183510783	0.104054575689373	FALSE
12	40779716	rs1966788	0.11980978783935	0.0422461680308569	0.0270561148236095	FALSE
12	40779894	rs11611510	0.513772132340434	0.0172866779973671	0.0264323072779004	FALSE
12	40779962	rs74079608	0.0294275020806105	0.136242108182326	0.0621682097762975	FALSE
12	40779968	rs7311501	0.27378419885578	-0.0283049992134453	0.0258014081823233	FALSE
12	40780164	rs10784576	0.120128562118099	0.0422148335950953	0.0270594503549199	FALSE
12	40780270	rs2098963	0.0387532514758608	0.0602032754584237	0.028960426881785	FALSE
12	40780400	rs7312118	0.843055518247754	-0.00466587246467855	0.0235397628761359	FALSE
12	40780504	rs11176386	0.43919026843017	-0.0202005045492311	0.0260678820186179	FALSE
12	40780701	rs11831092	0.0389591552525252	0.0601402816332301	0.0289609489487405	FALSE
12	40780721	rs2098965	0.0292241494676423	0.0705382024542663	0.0321462282598278	FALSE
12	40781083	rs1834744	0.120460762751091	0.0421852988286371	0.0270648817396748	FALSE
12	40781263	rs1834745	0.638490190032356	0.0133391858248269	0.0283546838628743	FALSE
12	40781584	rs2896981	0.29673397014808	-0.0741771303785694	0.0709246469219151	FALSE
12	40781658	rs2404839	0.120697283459951	0.0421602388951597	0.0270661341569322	FALSE
12	40781661	rs111343264	0.187083459091337	-0.13775239244052	0.104102929713343	FALSE
12	40781826	rs147163192	0.0674564325237888	-0.113006916733037	0.0615046517056851	FALSE
12	40781851	rs111608072	0.187083459091337	-0.13775239244052	0.104102929713343	FALSE
12	40782046	rs17444481	0.438674737729837	-0.0448462017644888	0.0578068623748591	FALSE
12	40782188	rs12230935	0.553023123564007	0.0366527991093663	0.0616929339151217	FALSE
12	40782406	rs144386317	0.0677029885535183	-0.112846246113519	0.0614728185120725	FALSE
12	40782721	rs17444494	0.438390609017902	-0.0448731014897846	0.0578056069517896	FALSE
12	40782903	rs3906866	0.121057286490476	0.0421256231559732	0.0270702589146199	FALSE
12	40783127	rs3906865	0.123690879681509	0.0920481889230186	0.0595713838771899	FALSE
12	40783148	rs3906483	0.213738328745443	0.0274183594927302	0.0219904141466717	FALSE
12	40783158	rs17466886	0.14480128944151	0.0426040084374811	0.0291178423804857	FALSE
12	40783374	rs11176402	0.0717106004143586	0.0489392086837276	0.0270476579053751	FALSE
12	40783688	rs17444515	0.0653147450138111	0.0576935732302106	0.0311515924260748	FALSE
12	40784253	rs11613829	0.539587312398969	0.0417064181261959	0.0678855053109749	FALSE
12	40784508	rs12314982	0.190217054366869	0.0292057106173591	0.0222291031421332	FALSE
12	40784662	rs2081700	0.134982804839218	0.0331437231513473	0.0220949602851162	FALSE
12	40784672	rs2081701	0.135080386190111	0.0331347672884798	0.0220945402104883	FALSE
12	40784965	rs73094944	0.124711635500247	0.0918767804627138	0.0596228237967628	FALSE
12	40785508	rs2896982	0.136365537444162	0.0330270931044933	0.0220955718710734	FALSE
12	40785515	rs4351885	0.136455714922318	0.0330200647815271	0.0220959770661833	FALSE
12	40785533	rs4280068	0.136608463912582	0.0330079839354854	0.0220965401895114	FALSE
12	40786102	rs7135650	0.142763390051654	0.0325282111472282	0.0221181929236219	FALSE
12	40786103	rs7310390	0.142885586412359	0.0325186191885401	0.0221184655836304	FALSE
12	40786215	rs7975124	0.137578224730019	0.0329273868884063	0.0220973339453202	FALSE
12	40786280	rs7956721	0.810431301476166	-0.00569683444919748	0.0237221817753193	FALSE
12	40786497	rs28365238	0.24095859488481	0.0711417036227734	0.0605123538455841	FALSE
12	40786515	rs17444570	0.0487852211652199	0.0605729514432716	0.0305758876956264	FALSE
12	40786719	rs7954300	0.139177796496112	0.0327971559617324	0.0220998227376786	FALSE
12	40786732	rs7957367	0.990090806523267	-0.000304263852306047	0.0244717302125105	FALSE
12	40786752	rs11176418	0.317819698966434	-0.0266011810622712	0.0265708491077478	FALSE
12	40786765	rs7954318	0.13935738744838	0.0327838101701046	0.0221009131880394	FALSE
12	40786804	rs10784585	0.159951513029499	0.0312014837029766	0.0221313268756213	FALSE
12	40786987	rs1427259	0.457327046871128	0.021598833940474	0.0290103128537852	FALSE
12	40787385	rs7968721	0.173329394924123	0.0302350441056796	0.0221363041070407	FALSE
12	40787548	rs17520886	0.0841936089515064	0.0809982451848536	0.0467002505105398	FALSE
12	40787808	rs12426513	0.236034197307806	0.0719386234989001	0.0605498247492535	FALSE
12	40787912	rs17444605	0.796891089962869	-0.0059839685557334	0.0232230391908225	FALSE
12	40787974	rs112133099	0.320760278905362	-0.104548411675624	0.105067081641559	FALSE
12	40787988	rs113432005	0.320757345695986	-0.10456905062808	0.10508718462799	FALSE
12	40788159	rs111911730	0.398711038364416	0.0948778350245909	0.112213367431033	FALSE
12	40788379	rs10878507	0.953241041620903	0.00133886846687739	0.0228079625024566	FALSE
12	40788498	rs151078332	0.364663225078705	0.0712325901216423	0.0784215259409663	FALSE
12	40788598	rs73094961	0.16471283002248	0.0785144190573541	0.0563282242973048	FALSE
12	40788620	rs79253705	0.289079475032211	-0.0822863549942093	0.0774373903673627	FALSE
12	40788654	rs150256900	0.821476907595394	0.0172467356889335	0.0763447439299304	FALSE
12	40788777	rs17444612	0.067548031978686	0.0539703141056404	0.0293835329791751	FALSE
12	40789040	rs1072087	0.250163119204424	-0.0421607456387869	0.0365696423289322	FALSE
12	40789318	rs1822606	0.467768690353166	0.0211232023482449	0.0290420305664258	FALSE
12	40789380	rs3885053	0.695874380812503	0.0117884251173783	0.0301193690502613	FALSE
12	40789410	rs7966143	0.198871015044457	0.0350676552244465	0.0272154546010878	FALSE
12	40789467	rs145730569	0.36294066343854	0.0715097122836278	0.078443936132011	FALSE
12	40789962	rs1365762	0.939525919717592	-0.012459232904715	0.164046399987599	FALSE
12	40790181	rs17492082	0.0674351681041434	0.0540680694234153	0.029424552090205	FALSE
12	40790363	rs10784587	0.128105284573253	0.0386638713814968	0.025317366049257	FALSE
12	40790698	rs11564263	0.405397731287962	0.0206990334203409	0.0248318932207331	FALSE
12	40790930	rs11564261	0.135081245852052	0.0907542993229852	0.06051586044393	FALSE
12	40791058	rs11564105	0.135501488758299	0.090703173056036	0.0605471900382704	FALSE
12	40791214	rs10784589	0.945089053502474	0.00159921759335634	0.0231935363724498	FALSE
12	40792224	rs11564172	0.566092309874604	-0.0260663202613005	0.045360074722805	FALSE
12	40792823	rs11564112	0.140755295650941	0.0899687343119192	0.0608669317900088	FALSE
12	40793485	rs74079642	0.593509356783617	0.0369844586266498	0.0691931637271783	FALSE
12	40793492	rs17520935	0.066400897734291	-0.119773491140638	0.0649338800618285	FALSE
12	40793617	rs113243906	0.317487963145686	-0.105431674276876	0.105239132604829	FALSE
12	40793993	rs1820544	0.946287608579138	0.00156629705699135	0.0232237807357363	FALSE
12	40794271	rs3861083	0.436721833659633	0.0225929053768987	0.0289982885557867	FALSE
12	40794618	rs11564257	0.143562017447725	0.0898892010031139	0.0612446600536325	FALSE
12	40794726	rs114968684	0.872381511640971	-0.0112895980595626	0.0702023965848298	FALSE
12	40794775	rs4099579	0.279660410651055	0.0328412891561171	0.0303059111292562	FALSE
12	40794845	rs1816207	0.176689593155146	0.0368642203427068	0.0272017153064223	FALSE
12	40795049	rs9705735	0.131667997536584	0.0686855363965294	0.0453973247074988	FALSE
12	40795586	rs73094979	0.313986796551502	-0.0712771970048643	0.0706330212027023	FALSE
12	40795852	rs4767974	0.148668870535937	0.0392158928867425	0.0270612524755269	FALSE
12	40795865	rs4767975	0.156799961935681	0.0383011001009786	0.0269612655583778	FALSE
12	40796275	rs112484680	0.210230678351418	0.291724128881797	0.23217716899937	FALSE
12	40796332	rs7965765	0.606823217840372	-0.0256122852395319	0.0497009522267297	FALSE
12	40796351	rs4768250	0.174790553876012	0.0368205050522671	0.0270497995485138	FALSE
12	40796647	rs73279548	0.39312386860953	-0.117283922777814	0.137079888181855	FALSE
12	40796918	rs7137177	0.2754454255024	-0.0508158042886848	0.0464821550621084	FALSE
12	40796993	rs80266395	0.542179803738441	0.0534655591492385	0.0875855927375702	FALSE
12	40797029	rs112794496	0.416306697878493	0.0911336848795646	0.111912730171711	FALSE
12	40797191	rs116129052	0.607338835653165	-0.0255845680916397	0.0497184685951327	FALSE
12	40797264	rs111504098	0.315448332143612	-0.105912492570105	0.105273463444656	FALSE
12	40797421	rs148609913	0.315333698481701	-0.105934014893137	0.105269861484416	FALSE
12	40797590	rs73279551	0.182789291164807	0.0578331394788521	0.0432791518357531	FALSE
12	40797734	rs73094986	0.153119578952249	0.0887632756606854	0.0619259194202008	FALSE
12	40797843	rs114197065	0.86428893723619	-0.0153494877006471	0.0897053182306083	FALSE
12	40798038	rs138670301	0.15518740469596	0.0884107481153264	0.061991784968049	FALSE
12	40798352	rs57997594	0.0488875748248546	0.0610189828950787	0.0308151208255337	FALSE
12	40798413	rs11564256	0.967353652507745	-0.0056522669800407	0.137952603255164	FALSE
12	40798558	rs1427261	0.508775283102416	0.0191621531529107	0.0289551165045511	FALSE
12	40798608	rs1427262	0.618702878507044	0.022099814822634	0.0443440893012002	FALSE
12	40799277	rs17444667	0.53829982599063	-0.0888316918092315	0.144132998561503	FALSE
12	40799322	rs148773551	0.382098873423984	0.0986137577637201	0.112607583640006	FALSE
12	40799349	rs141545190	0.696459135269982	-0.066545967328915	0.170369468030227	FALSE
12	40799490	rs139423879	0.810234390335928	0.0242069798065935	0.100693616999405	FALSE
12	40799969	rs10784595	0.984475462208221	0.000454448169440819	0.0233293133541751	FALSE
12	40800209	rs17492124	0.866381363066816	-0.0151120448222264	0.0897142123198396	FALSE
12	40800267	rs73101517	0.25790603591425	0.0696600780355485	0.0614183637658918	FALSE
12	40800793	rs140401628	0.437448785174418	0.0641757684260068	0.0825013255557153	FALSE
12	40801122	rs73279554	0.0424680672646892	0.0623359956080878	0.0305516313421018	FALSE
12	40801167	rs80033042	0.0680606157094412	-0.166521038630773	0.0908309371189675	FALSE
12	40801296	rs117591458	0.820832523521605	-0.0321930888944749	0.141985174670568	FALSE
12	40801496	rs61475818	0.608551988335917	-0.0195636685744384	0.0381468775013082	FALSE
12	40801835	rs111956781	0.313663261905175	-0.10628787911067	0.105256737568596	FALSE
12	40802150	rs1019709	0.125230371804022	0.0345251763155778	0.0224358671136941	FALSE
12	40802170	rs75471587	0.717213771687205	-0.0195894526065432	0.0540198074354671	FALSE
12	40802793	rs78720725	0.716139941301238	-0.0196693643438063	0.0540256904331899	FALSE
12	40802840	rs10784599	0.270425779754683	0.0863001153251464	0.0781162427055162	FALSE
12	40803059	rs144010270	0.438603811534797	0.0640261759556135	0.082517094175456	FALSE
12	40803194	rs12423986	0.813454538049839	-0.0327760787653644	0.138737572370261	FALSE
12	40803246	rs73279557	0.0376500135581691	0.0636747014464321	0.030454107550937	FALSE
12	40803486	rs17492138	0.128380463995777	0.0679043873883181	0.0444964880882152	FALSE
12	40803586	rs113112112	0.672307654188761	0.0427476493612652	0.100931738063253	FALSE
12	40803788	rs2404840	0.10437357677764	0.0369446894803143	0.0226583121934436	FALSE
12	40803965	rs17444681	0.823436156383298	-0.0319138818435133	0.142865144227309	FALSE
12	40804093	rs17444688	0.823210613515338	-0.0319357008281105	0.1427773513678	FALSE
12	40804147	rs115241130	0.66466997973667	-0.0294440895699974	0.0678373041404519	FALSE
12	40804386	rs6581723	0.148466334570427	0.0399101928902842	0.0275265616454134	FALSE
12	40804495	rs146427470	0.822524675736018	-0.0320127521810868	0.142559291483609	FALSE
12	40804533	rs17467081	0.821876782858951	-0.0321121217448095	0.142472773126176	FALSE
12	40804635	rs56856082	0.929130411869426	-0.00592492046407383	0.0665442373357175	FALSE
12	40804713	rs17467088	0.811888453914688	-0.0329289686215691	0.13820229867752	FALSE
12	40804830	rs114665750	0.148241329721561	0.12444439983521	0.0857830665844061	FALSE
12	40805147	rs11564255	0.821054234294619	-0.0321631938729251	0.142032132892149	FALSE
12	40805209	rs78703257	0.0711806172916185	-0.165235280367367	0.0911501106034735	FALSE
12	40805269	rs185688267	0.986263008827501	0.00123461792349503	0.0716280656152883	FALSE
12	40805329	rs117867889	0.820799113822417	-0.032169875019935	0.141855879417872	FALSE
12	40805667	rs17467095	0.820469398122949	-0.0321999800891953	0.141723321749953	FALSE
12	40805677	rs17444702	0.819641359383943	-0.0323411668181882	0.141679781225308	FALSE
12	40805830	rs17444709	0.911624653918796	-0.0052327577143759	0.047094106512839	FALSE
12	40806227	rs11176495	0.782129843947488	0.00659293543014587	0.0238122825511738	FALSE
12	40806480	rs17444730	0.592950915232692	-0.0204997216953766	0.0382943910199596	FALSE
12	40806594	rs17467102	0.81870458501734	-0.0323802528192402	0.141105093601701	FALSE
12	40806710	rs17467109	0.81870458501734	-0.0323802528192402	0.141105093601701	FALSE
12	40806737	rs17467116	0.823486671180433	-0.0315027553966848	0.141065742009599	FALSE
12	40806832	rs117908462	0.818273662044536	-0.0324177665206072	0.140927607153492	FALSE
12	40806867	rs114894387	0.869917541663879	-0.0147115824855615	0.0897333768522534	FALSE
12	40806911	rs74565412	0.812108937449878	-0.0327943520522733	0.137801930592228	FALSE
12	40806957	rs75697282	0.818881668991722	-0.0322669919152709	0.14075145820721	FALSE
12	40807097	rs12427134	0.820505729096932	-0.0321237238595041	0.141416809092779	FALSE
12	40807129	rs12424424	0.820505729096932	-0.0321237238595041	0.141416809092779	FALSE
12	40807727	rs17492152	0.811793333452915	-0.0328188774257868	0.137669294860135	FALSE
12	40807749	rs17444737	0.0715115308470082	-0.165731102434415	0.0915313315728006	FALSE
12	40807876	rs17444744	0.817435353397303	-0.0324064769422366	0.140220027377566	FALSE
12	40807930	rs17444751	0.816701504103991	-0.0325289394625464	0.140176203778619	FALSE
12	40807968	rs111956568	0.190590428790276	-0.0661865046890485	0.0504185983375182	FALSE
12	40807993	rs75200805	0.817506737979895	-0.0323630753242135	0.140087997487849	FALSE
12	40808081	rs17492159	0.748918366533204	0.00975168415193599	0.0304309235050961	FALSE
12	40808672	rs4768252	0.820231918715484	-0.031823549557722	0.139878254553669	FALSE
12	40808698	rs11564254	0.162812748019771	0.0879978584189808	0.0628466349187534	FALSE
